Placering;Teknisk plads;Equipment;Betegnelse;Skinnestreng;Spornummer;Fra kilometer;GPS_NORTH;GPS_EAST;Placering_Lokation
HAR;842019-SPOR 1;10709691;Isolerklæbestød Km 20,087 spor 1 V;Venstre;1;20,087 Km;;;SPOR
HAR;842019-SPOR 1;10709692;Isolerklæbestød Km 20,317 spor 1 H;Højre;1;20,317 Km;;;SPOR
HAR;842019-SPOR 1;10709693;Isolerklæbestød Km 20,317 spor 1 V;Venstre;1;20,317 Km;;;SPOR
HAR;842019-SPOR 1;10709694;Isolerklæbestød Km 20,433 spor 1 H;Højre;1;20,433 Km;;;SPOR
HAR;842019-SPOR 1;10709695;Isolerklæbestød Km 20,433 spor 1 V;Venstre;1;20,433 Km;;;SPOR
HAR;842019-SPOR 1;10709696;Isolerklæbestød Km 20,684 spor 1 H;Højre;1;20,684 Km;;;SPOR
HAR;842019-SPOR 1;10709697;Isolerklæbestød Km 20,684 spor 1 V;Venstre;1;20,684 Km;;;SPOR
HAR;842019-SPOR 2;10709698;Isolerklæbestød Km 19,940 spor 2 H;Højre;2;19,940 Km;;;SPOR
HAR;842019-SPOR 2;10709699;Isolerklæbestød Km 19,940 spor 2 V;Venstre;2;19,940 Km;;;SPOR
HAR;842019-SPOR 2;10709700;Isolerklæbestød Km 19,995 spor 2 H;Højre;2;19,995 Km;;;SPOR
HAR;842019-SPOR 2;10709701;Isolerklæbestød Km 19,995 spor 2 V;Venstre;2;19,995 Km;;;SPOR
HAR;842019-SPOR 2;10709702;Isolerklæbestød Km 20,087 spor 2 H;Højre;2;20,087 Km;;;SPOR
HAR;842019-SPOR 2;10709703;Isolerklæbestød Km 20,087 spor 2 V;Venstre;2;20,087 Km;;;SPOR
HAR;842019-SPOR 2;10709704;Isolerklæbestød Km 20,320 spor 2 H;Højre;2;20,320 Km;;;SPOR
HAR;842019-SPOR 2;10709705;Isolerklæbestød Km 20,320 spor 2 V;Venstre;2;20,320 Km;;;SPOR
HAR;842019-SPOR 2;10709706;Isolerklæbestød Km 20,389 spor 2 H;Højre;2;20,389 Km;;;SPOR
HAR;842019-SPOR 2;10709707;Isolerklæbestød Km 20,389 spor 2 V;Venstre;2;20,389 Km;;;SPOR
HAR;842019-SPOR 2;10709708;Isolerklæbestød Km 20,469 spor 2 H;Højre;2;20,469 Km;;;SPOR
HAR;842019-SPOR 2;10709709;Isolerklæbestød Km 20,469 spor 2 V;Venstre;2;20,469 Km;;;SPOR
HAR;842019-SPOR 2;10709710;Isolerklæbestød Km 20,679 spor 2 H;Højre;2;20,679 Km;;;SPOR
HAR;842019-SPOR 2;10709711;Isolerklæbestød Km 20,679 spor 2 V;Venstre;2;20,679 Km;;;SPOR
HAR;842019-SPSK 01A;10709871;Isolerklæbestød spsk 01a stødnr 8;;1;;;;SPSK
HAR;842019-SPSK 01A;10709872;Isolerklæbestød spsk 01a stødnr 10;;1;;;;SPSK
HAR;842019-SPSK 01A;10709873;Isolerklæbestød spsk 01a stødnr 11;;1;;;;SPSK
HAR;842019-SPSK 01A;10709874;Isolerklæbestød spsk 01a stødnr 12;;1;;;;SPSK
HAR;842019-SPSK 01A/01B;10709893;Isolerklæbestød spsk 01a/01b stødnr 6;;01.02.1;;;;SPSK
HAR;842019-SPSK 01A/01B;10709894;Isolerklæbestød spsk 01a/01b stødnr 8;;01.02.1;;;;SPSK
HAR;842019-SPSK 01A/01B;10709895;Isolerklæbestød spsk 01a/01b stødnr 22;;01.02.1;;;;SPSK
HAR;842019-SPSK 01A/01B;10709896;Isolerklæbestød spsk 01a/01b stødnr 24;;01.02.1;;;;SPSK
HAR;842019-SPSK 01B;10709875;Isolerklæbestød spsk 01b stødnr 8;;2;;;;SPSK
HAR;842019-SPSK 01B;10709876;Isolerklæbestød spsk 01b stødnr 10;;2;;;;SPSK
HAR;842019-SPSK 01B;10709877;Isolerklæbestød spsk 01b stødnr 11;;2;;;;SPSK
HAR;842019-SPSK 01B;10709878;Isolerklæbestød spsk 01b stødnr 12;;2;;;;SPSK
HAR;842019-SPSK 02A;10709879;Isolerklæbestød spsk 02a stødnr 8;;2;;;;SPSK
HAR;842019-SPSK 02A;10709880;Isolerklæbestød spsk 02a stødnr 10;;2;;;;SPSK
HAR;842019-SPSK 02A;10709881;Isolerklæbestød spsk 02a stødnr 11;;2;;;;SPSK
HAR;842019-SPSK 02A;10709882;Isolerklæbestød spsk 02a stødnr 12;;2;;;;SPSK
HAR;842019-SPSK 02A/02B;10709897;Isolerklæbestød spsk 02a/02b stødnr 6;;01.02.1;;;;SPSK
HAR;842019-SPSK 02A/02B;10709898;Isolerklæbestød spsk 02a/02b stødnr 8;;01.02.1;;;;SPSK
HAR;842019-SPSK 02A/02B;10709899;Isolerklæbestød spsk 02a/02b stødnr 22;;01.02.1;;;;SPSK
HAR;842019-SPSK 02A/02B;10709900;Isolerklæbestød spsk 02a/02b stødnr 24;;01.02.1;;;;SPSK
HAR;842019-SPSK 02B;10709883;Isolerklæbestød spsk 02b stødnr 8;;1;;;;SPSK
HAR;842019-SPSK 02B;10709884;Isolerklæbestød spsk 02b stødnr 10;;1;;;;SPSK
HAR;842019-SPSK 02B;10709885;Isolerklæbestød spsk 02b stødnr 11;;1;;;;SPSK
HAR;842019-SPSK 02B;10709886;Isolerklæbestød spsk 02b stødnr 12;;1;;;;SPSK
HAR;842019-SPSK 04A;10709887;Isolerklæbestød spsk 04a stødnr 8;;2;;;;SPSK
HAR;842019-SPSK 04A;10709888;Isolerklæbestød spsk 04a stødnr 10;;2;;;;SPSK
HAR;842019-SPSK 04A;10709889;Isolerklæbestød spsk 04a stødnr 13;;2;;;;SPSK
HAR;842019-SPSK 04A;10709890;Isolerklæbestød spsk 04a stødnr 14;;2;;;;SPSK
HAR;842019-SPSK 04B;10709891;Isolerklæbestød spsk 04b stødnr 8;;1;;;;SPSK
HAR;842019-SPSK 04B;10709892;Isolerklæbestød spsk 04b stødnr 10;;1;;;;SPSK
HAR-FM;842022-SPOR 1.HSP;10709712;Isolerklæbestød Km 21,430 spor 1.hsp H;Højre;1.hsp;21,430 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709713;Isolerklæbestød Km 21,430 spor 1.hsp V;Venstre;1.hsp;21,430 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709714;Isolerklæbestød Km 22,180 spor 1.hsp H;Højre;1.hsp;22,180 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709715;Isolerklæbestød Km 22,180 spor 1.hsp V;Venstre;1.hsp;22,180 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709716;Isolerklæbestød Km 22,695 spor 1.hsp H;Højre;1.hsp;22,695 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709717;Isolerklæbestød Km 22,695 spor 1.hsp V;Venstre;1.hsp;22,695 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709718;Isolerklæbestød Km 23,331 spor 1.hsp H;Højre;1.hsp;23,331 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709719;Isolerklæbestød Km 23,331 spor 1.hsp V;Venstre;1.hsp;23,331 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709720;Isolerklæbestød Km 24,045 spor 1.hsp H;Højre;1.hsp;24,045 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709721;Isolerklæbestød km 24,045  spor 1.HSP V;Venstre;1.HSP;24,045 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709722;Isolerklæbestød Km 24,795 spor 1.hsp H;Højre;1.hsp;24,795 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709723;Isolerklæbestød Km 24,795 spor 1.hsp V;Venstre;1.hsp;24,795 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709724;Isolerklæbestød Km 25,545 spor 1.hsp H;Højre;1.hsp;25,545 Km;;;SPOR
HAR-FM;842022-SPOR 1.HSP;10709725;Isolerklæbestød Km 25,545 spor 1.hsp V;Venstre;1.hsp;25,545 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709726;Isolerklæbestød Km 21,430 spor 2.hsp H;Højre;2.hsp;21,430 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709727;Isolerklæbestød Km 21,430 spor 2.hsp V;Venstre;2.hsp;21,430 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709728;Isolerklæbestød Km 22,280 spor 2.hsp H;Højre;2.hsp;22,280 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709729;Isolerklæbestød Km 22,280 spor 2.hsp V;Venstre;2.hsp;22,280 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709730;Isolerklæbestød Km 23,030 spor 2.hsp H;Højre;2.hsp;23,030 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709731;Isolerklæbestød Km 23,030 spor 2.hsp V;Venstre;2.hsp;23,030 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709732;Isolerklæbestød Km 23,630 spor 2.hsp H;Højre;2.hsp;23,630 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709733;Isolerklæbestød Km 23,630 spor 2.hsp V;Venstre;2.hsp;23,630 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709734;Isolerklæbestød Km 23,955 spor 2.hsp H;Højre;2.hsp;23,955 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709735;Isolerklæbestød Km 23,955 spor 2.hsp V;Venstre;2.hsp;23,955 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709736;Isolerklæbestød Km 24,705 spor 2.hsp H;Højre;2.hsp;24,705 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709737;Isolerklæbestød Km 24,705 spor 2.hsp V;Venstre;2.hsp;24,705 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709738;Isolerklæbestød Km 25,455 spor 2.hsp H;Højre;2.hsp;25,455 Km;;;SPOR
HAR-FM;842022-SPOR 2.HSP;10709739;Isolerklæbestød Km 25,455 spor 2.hsp V;Venstre;2.hsp;25,455 Km;;;SPOR
FM;843000-SPOR 1;10709740;Isolerklæbestød Km 27,133 spor 1 H;Højre;1;27,133 Km;;;SPOR
FM;843000-SPOR 1;10709741;Isolerklæbestød Km 27,133 spor 1 V;Venstre;1;27,133 Km;;;SPOR
FM;843000-SPOR 1;10709742;Isolerklæbestød Km 27,162 spor 1 H;Højre;1;27,162 Km;;;SPOR
FM;843000-SPOR 1;10709743;Isolerklæbestød Km 27,162 spor 1 V;Venstre;1;27,162 Km;;;SPOR
FM;843000-SPOR 1;10709744;Isolerklæbestød Km 27,240 spor 1 H;Højre;1;27,240 Km;;;SPOR
FM;843000-SPOR 1;10709745;Isolerklæbestød Km 27,240 spor 1 V;Venstre;1;27,240 Km;;;SPOR
FM;843000-SPOR 1;10709746;Isolerklæbestød Km 27,435 spor 1 H;Højre;1;27,435 Km;;;SPOR
FM;843000-SPOR 1;10709747;Isolerklæbestød Km 27,435 spor 1 V;Venstre;1;27,435 Km;;;SPOR
FM;843000-SPOR 10;10709775;Isolerklæbestød Km 26,886 spor 10 V;Venstre;10;26,886 Km;;;SPOR
FM;843000-SPOR 10;10709776;Isolerklæbestød Km 27,070 spor 10 H;Højre;10;27,070 Km;;;SPOR
FM;843000-SPOR 10;10709777;Isolerklæbestød Km 27,070 spor 10 V;Venstre;10;27,070 Km;;;SPOR
FM;843000-SPOR 11;10709778;Isolerklæbestød Km 26,886 spor 11 H;Højre;11;26,886 Km;;;SPOR
FM;843000-SPOR 11;10709779;Isolerklæbestød Km 27,070 spor 11 H;Højre;11;27,070 Km;;;SPOR
FM;843000-SPOR 11;10709780;Isolerklæbestød Km 27,070 spor 11 V;Venstre;11;27,070 Km;;;SPOR
FM;843000-SPOR 12;10709781;Isolerklæbestød Km 26,878 spor 12 V;Venstre;12;26,878 Km;;;SPOR
FM;843000-SPOR 12;10709782;Isolerklæbestød Km 27,058 spor 12 H;Højre;12;27,058 Km;;;SPOR
FM;843000-SPOR 12;10709783;Isolerklæbestød Km 27,058 spor 12 V;Venstre;12;27,058 Km;;;SPOR
FM;843000-SPOR 2;10709748;Isolerklæbestød Km 26,240 spor 2 H;Højre;2;26,240 Km;;;SPOR
FM;843000-SPOR 2;10709749;Isolerklæbestød Km 26,240 spor 2 V;Venstre;2;26,240 Km;;;SPOR
FM;843000-SPOR 2;10709750;Isolerklæbestød Km 26,287 spor 2 H;Højre;2;26,287 Km;;;SPOR
FM;843000-SPOR 2;10709751;Isolerklæbestød Km 26,287 spor 2 V;Venstre;2;26,287 Km;;;SPOR
FM;843000-SPOR 2;10709752;Isolerklæbestød Km 26,428 spor 2 H;Højre;2;26,428 Km;;;SPOR
FM;843000-SPOR 2;10709753;Isolerklæbestød Km 26,428 spor 2 V;Venstre;2;26,428 Km;;;SPOR
FM;843000-SPOR 2;10709754;Isolerklæbestød Km 26,690 spor 2 H;Højre;2;26,690 Km;;;SPOR
FM;843000-SPOR 2;10709755;Isolerklæbestød Km 26,690 spor 2 V;Venstre;2;26,690 Km;;;SPOR
FM;843000-SPOR 2;10709756;Isolerklæbestød Km 26,770 spor 2 H;Højre;2;26,770 Km;;;SPOR
FM;843000-SPOR 2;10709757;Isolerklæbestød Km 26,770 spor 2 V;Venstre;2;26,770 Km;;;SPOR
FM;843000-SPOR 2;10709758;Isolerklæbestød Km 26,928 spor 2 H;Højre;2;26,928 Km;;;SPOR
FM;843000-SPOR 2;10709759;Isolerklæbestød Km 26,928 spor 2 V;Venstre;2;26,928 Km;;;SPOR
FM;843000-SPOR 2;10709760;Isolerklæbestød Km 27,008 spor 2 H;Højre;2;27,008 Km;;;SPOR
FM;843000-SPOR 2;10709761;Isolerklæbestød Km 27,008 spor 2 V;Venstre;2;27,008 Km;;;SPOR
FM;843000-SPOR 2;10709762;Isolerklæbestød Km 27,083 spor 2 H;Højre;2;27,083 Km;;;SPOR
FM;843000-SPOR 2;10709763;Isolerklæbestød Km 27,083 spor 2 V;Venstre;2;27,083 Km;;;SPOR
FM;843000-SPOR 2;10709764;Isolerklæbestød Km 27,140 spor 2 H;Højre;2;27,140 Km;;;SPOR
FM;843000-SPOR 2;10709765;Isolerklæbestød Km 27,140 spor 2 V;Venstre;2;27,140 Km;;;SPOR
FM;843000-SPOR 2;10709766;Isolerklæbestød Km 27,180 spor 2 V;Venstre;2;27,180 Km;;;SPOR
FM;843000-SPOR 2;10709767;Isolerklæbestød Km 27,240 spor 2 H;Højre;2;27,240 Km;;;SPOR
FM;843000-SPOR 2;10709768;Isolerklæbestød Km 27,240 spor 2 V;Venstre;2;27,240 Km;;;SPOR
FM;843000-SPOR 2;10709769;Isolerklæbestød Km 27,432 spor 2 H;Højre;2;27,432 Km;;;SPOR
FM;843000-SPOR 2;10709770;Isolerklæbestød Km 27,432 spor 2 V;Venstre;2;27,432 Km;;;SPOR
FM;843000-SPOR 20;10709784;Isolerklæbestød Km 27,148 spor 20 V;Venstre;20;27,148 Km;;;SPOR
FM;843000-SPOR 2B;10709771;Isolerklæbestød Km 26,210 spor 2b H;Højre;2b;26,210 Km;;;SPOR
FM;843000-SPOR 2B;10709772;Isolerklæbestød Km 26,210 spor 2b V;Venstre;2b;26,210 Km;;;SPOR
FM;843000-SPOR 2B;10709773;Isolerklæbestød Km 26,284 spor 2b H;Højre;2b;26,284 Km;;;SPOR
FM;843000-SPOR 2B;10709774;Isolerklæbestød Km 26,284 spor 2b V;Venstre;2b;26,284 Km;;;SPOR
FM;843000-SPSK 01;10709901;Isolerklæbestød spsk 01 stødnr 7;;2;;;;SPSK
FM;843000-SPSK 01;10709902;Isolerklæbestød spsk 01 stødnr 9;;2;;;;SPSK
FM;843000-SPSK 02A;10709903;Isolerklæbestød spsk 02a stødnr 8;;2;;;;SPSK
FM;843000-SPSK 02A;10709904;Isolerklæbestød spsk 02a stødnr 10;;2;;;;SPSK
FM;843000-SPSK 02A;10709905;Isolerklæbestød spsk 02a stødnr 13;;2;;;;SPSK
FM;843000-SPSK 02A;10709906;Isolerklæbestød spsk 02a stødnr 14;;2;;;;SPSK
FM;843000-SPSK 02B;10709907;Isolerklæbestød spsk 02b stødnr 8;;1;;;;SPSK
FM;843000-SPSK 02B;10709908;Isolerklæbestød spsk 02b stødnr 10;;1;;;;SPSK
FM;843000-SPSK 03A;10709909;Isolerklæbestød spsk 03a stødnr 8;;2;;;;SPSK
FM;843000-SPSK 03A;10709910;Isolerklæbestød spsk 03a stødnr 10;;2;;;;SPSK
FM;843000-SPSK 04;10709911;Isolerklæbestød spsk 04 stødnr 8;;10;;;;SPSK
FM;843000-SPSK 04;10709912;Isolerklæbestød spsk 04 stødnr 10;;10;;;;SPSK
FM;843000-SPSK 05;10709913;Isolerklæbestød spsk 05 stødnr 7;;1;;;;SPSK
FM;843000-SPSK 05;10709914;Isolerklæbestød spsk 05 stødnr 9;;1;;;;SPSK
FM;843000-SPSK 06A;10709915;Isolerklæbestød spsk 06a stødnr 7;;1;;;;SPSK
FM;843000-SPSK 06A;10709916;Isolerklæbestød spsk 06a stødnr 9;;1;;;;SPSK
FM;843000-SPSK 06A;10709917;Isolerklæbestød spsk 06a stødnr 13;;1;;;;SPSK
FM;843000-SPSK 06A;10709918;Isolerklæbestød spsk 06a stødnr 14;;1;;;;SPSK
FM;843000-SPSK 06B;10709919;Isolerklæbestød spsk 06b stødnr 7;;2;;;;SPSK
KH-BAN;852001-SPOR 5.HSP;10713853;Isolerklæbestød Km 1,041 spor 5.hsp H;Højre;5.hsp;1,041 Km;;;SPOR
KH-BAN;852001-SPOR 5.HSP;10713854;Isolerklæbestød Km 1,041 spor 5.hsp V;Venstre;5.hsp;1,041 Km;;;SPOR
KH-BAN;852001-SPOR 5.HSP;10713855;Isolerklæbestød Km 1,535 spor 5.hsp H;Højre;5.hsp;1,535 Km;;;SPOR
KH-BAN;852001-SPOR 5.HSP;10713856;Isolerklæbestød Km 1,535 spor 5.hsp V;Venstre;5.hsp;1,535 Km;;;SPOR
BAN.S;852003-SPOR 1;10713857;Isolerklæbestød Km 2,060 spor 1 H;Højre;1;2,060 Km;;;SPOR
BAN.S;852003-SPOR 1;10713858;Isolerklæbestød Km 2,060 spor 1 V;Venstre;1;2,060 Km;;;SPOR
BAN.S;852003-SPOR 1;10713859;Isolerklæbestød Km 2,301 spor 1 H;Højre;1;2,301 Km;;;SPOR
BAN.S;852003-SPOR 1;10713860;Isolerklæbestød Km 2,301 spor 1 V;Venstre;1;2,301 Km;;;SPOR
BAN.S;852003-SPOR 1;10713861;Isolerklæbestød Km 2,403 spor 1 H;Højre;1;2,403 Km;;;SPOR
BAN.S;852003-SPOR 1;10713862;Isolerklæbestød Km 2,403 spor 1 V;Venstre;1;2,403 Km;;;SPOR
BAN.S;852003-SPOR 1;10713863;Isolerklæbestød Km 2,522 spor 1 H;Højre;1;2,522 Km;;;SPOR
BAN.S;852003-SPOR 1;10713864;Isolerklæbestød Km 2,522 spor 1 V;Venstre;1;2,522 Km;;;SPOR
BAN.S;852003-SPOR 1;10713865;Isolerklæbestød Km 2,639 spor 1 H;Højre;1;2,639 Km;;;SPOR
BAN.S;852003-SPOR 1;10713866;Isolerklæbestød Km 2,639 spor 1 V;Venstre;1;2,639 Km;;;SPOR
BAN.S;852003-SPOR 121;10713877;Isolerklæbestød Km 2,490 spor 121 H;Højre;121;2,490 Km;;;SPOR
BAN.S;852003-SPOR 121;10713878;Isolerklæbestød Km 2,490 spor 121 V;Venstre;121;2,490 Km;;;SPOR
BAN.S;852003-SPOR 2;10713867;Isolerklæbestød Km 1,998 spor 2 H;Højre;2;1,998 Km;;;SPOR
BAN.S;852003-SPOR 2;10713868;Isolerklæbestød Km 1,998 spor 2 V;Venstre;2;1,998 Km;;;SPOR
BAN.S;852003-SPOR 2;10713869;Isolerklæbestød Km 2,310 spor 2 H;Højre;2;2,310 Km;;;SPOR
BAN.S;852003-SPOR 2;10713870;Isolerklæbestød Km 2,310 spor 2 V;Venstre;2;2,310 Km;;;SPOR
BAN.S;852003-SPOR 2;10713871;Isolerklæbestød Km 2,440 spor 2 H;Højre;2;2,440 Km;;;SPOR
BAN.S;852003-SPOR 2;10713872;Isolerklæbestød Km 2,440 spor 2 V;Venstre;2;2,440 Km;;;SPOR
BAN.S;852003-SPOR 2;10713873;Isolerklæbestød Km 2,558 spor 2 H;Højre;2;2,558 Km;;;SPOR
BAN.S;852003-SPOR 2;10713874;Isolerklæbestød Km 2,558 spor 2 V;Venstre;2;2,558 Km;;;SPOR
BAN.S;852003-SPOR 2;10713875;Isolerklæbestød Km 2,653 spor 2 H;Højre;2;2,653 Km;;;SPOR
BAN.S;852003-SPOR 2;10713876;Isolerklæbestød Km 2,653 spor 2 V;Venstre;2;2,653 Km;;;SPOR
BAN.S;852003-SPOR 211;10713879;Isolerklæbestød Km 2,490 spor 211 H;Højre;211;2,490 Km;;;SPOR
BAN.S;852003-SPOR 211;10713880;Isolerklæbestød Km 2,490 spor 211 V;Venstre;211;2,490 Km;;;SPOR
BAN.S;852003-SPSK 01A;10714499;Isolerklæbestød spsk 01a stødnr. 8;;1;;;;SPSK
BAN.S;852003-SPSK 01A;10714500;Isolerklæbestød spsk 01a stødnr. 10;;1;;;;SPSK
BAN.S;852003-SPSK 01B;10714501;Isolerklæbestød spsk 01b stødnr. 8;;2;;;;SPSK
BAN.S;852003-SPSK 01B;10714502;Isolerklæbestød spsk 01b stødnr. 10;;2;;;;SPSK
BAN.S;852003-SPSK 2A;10714503;Isolerklæbestød spsk 2a stødnr. 8;;2;;;;SPSK
BAN.S;852003-SPSK 2A;10714504;Isolerklæbestød spsk 2a stødnr. 10;;2;;;;SPSK
BAN.S;852003-SPSK 2B;10714505;Isolerklæbestød spsk 2b stødnr. 8;;1;;;;SPSK
BAN.S;852003-SPSK 2B;10714506;Isolerklæbestød spsk 2b stødnr. 10;;1;;;;SPSK
BAN-ÅM;852004-SPOR 1.HSP;10713891;Isolerklæbestød Km 3,181 spor 1.hsp H;Højre;1.hsp;3,181 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713892;Isolerklæbestød Km 3,181 spor 1.hsp V;Venstre;1.hsp;3,181 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713893;Isolerklæbestød Km 3,507 spor 1.hsp H;Højre;1.hsp;3,507 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713894;Isolerklæbestød Km 3,507 spor 1.hsp V;Venstre;1.hsp;3,507 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713895;Isolerklæbestød Km 3,810 spor 1.hsp H;Højre;1.hsp;3,810 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713896;Isolerklæbestød Km 3,810 spor 1.hsp V;Venstre;1.hsp;3,810 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713897;Isolerklæbestød Km 3,990 spor 1.hsp H;Højre;1.hsp;3,990 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713898;Isolerklæbestød Km 3,990 spor 1.hsp V;Venstre;1.hsp;3,990 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713899;Isolerklæbestød Km 4,240 spor 1.hsp H;Højre;1.hsp;4,240 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713900;Isolerklæbestød Km 4,240 spor 1.hsp V;Venstre;1.hsp;4,240 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713901;Isolerklæbestød Km 4,574 spor 1.hsp H;Højre;1.hsp;4,574 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713902;Isolerklæbestød Km 4,574 spor 1.hsp V;Venstre;1.hsp;4,574 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713903;Isolerklæbestød Km 5,076 spor 1.hsp H;Højre;1.hsp;5,076 Km;;;SPOR
BAN-ÅM;852004-SPOR 1.HSP;10713904;Isolerklæbestød Km 5,076 spor 1.hsp V;Venstre;1.hsp;5,076 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713881;Isolerklæbestød Km 3,107 spor 2.hsp H;Højre;2.hsp;3,107 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713882;Isolerklæbestød Km 3,107 spor 2.hsp V;Venstre;2.hsp;3,107 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713883;Isolerklæbestød Km 3,699 spor 2.hsp H;Højre;2.hsp;3,699 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713884;Isolerklæbestød Km 3,699 spor 2.hsp V;Venstre;2.hsp;3,699 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713885;Isolerklæbestød Km 4,074 spor 2.hsp H;Højre;2.hsp;4,074 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713886;Isolerklæbestød Km 4,074 spor 2.hsp V;Venstre;2.hsp;4,074 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713887;Isolerklæbestød Km 4,824 spor 2.hsp H;Højre;2.hsp;4,824 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713888;Isolerklæbestød Km 4,824 spor 2.hsp V;Venstre;2.hsp;4,824 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713889;Isolerklæbestød Km 5,327 spor 2.hsp H;Højre;2.hsp;5,327 Km;;;SPOR
BAN-ÅM;852004-SPOR 2.HSP;10713890;Isolerklæbestød Km 5,327 spor 2.hsp V;Venstre;2.hsp;5,327 Km;;;SPOR
ÅM;852005-SPOR 1;10713906;Isolerklæbestød Km 5,833 spor 1 H;Højre;1;5,833 Km;;;SPOR
ÅM;852005-SPOR 1;10713907;Isolerklæbestød Km 5,833 spor 1 V;Venstre;1;5,833 Km;;;SPOR
ÅM;852005-SPOR 1;10713908;Isolerklæbestød Km 6,083 spor 1 H;Højre;1;6,083 Km;;;SPOR
ÅM;852005-SPOR 1;10713909;Isolerklæbestød Km 6,083 spor 1 V;Venstre;1;6,083 Km;;;SPOR
ÅM;852005-SPOR 1;10713910;Isolerklæbestød Km 6,173 spor 1 H;Højre;1;6,173 Km;;;SPOR
ÅM;852005-SPOR 1;10713911;Isolerklæbestød Km 6,173 spor 1 V;Venstre;1;6,173 Km;;;SPOR
ÅM;852005-SPOR 1;10713912;Isolerklæbestød Km 6,378 spor 1 H;Højre;1;6,378 Km;;;SPOR
ÅM;852005-SPOR 1;10713913;Isolerklæbestød Km 6,378 spor 1 V;Venstre;1;6,378 Km;;;SPOR
ÅM;852005-SPOR 1;10713914;Isolerklæbestød Km 6,408 spor 1 H;Højre;1;6,408 Km;;;SPOR
ÅM;852005-SPOR 1;10713915;Isolerklæbestød Km 6,408 spor 1 V;Venstre;1;6,408 Km;;;SPOR
ÅM;852005-SPOR 1;10713916;Isolerklæbestød Km 6,438 spor 1 H;Højre;1;6,438 Km;;;SPOR
ÅM;852005-SPOR 1;10713917;Isolerklæbestød Km 6,438 spor 1 V;Venstre;1;6,438 Km;;;SPOR
ÅM;852005-SPOR 1;10713918;Isolerklæbestød Km 6,656 spor 1 H;Højre;1;6,656 Km;;;SPOR
ÅM;852005-SPOR 1;10713919;Isolerklæbestød Km 6,656 spor 1 V;Venstre;1;6,656 Km;;;SPOR
ÅM;852005-SPOR 1;10713920;Isolerklæbestød Km 6,844 spor 1 H;Højre;1;6,844 Km;;;SPOR
ÅM;852005-SPOR 1;10713921;Isolerklæbestød Km 6,844 spor 1 V;Venstre;1;6,844 Km;;;SPOR
ÅM;852005-SPOR 2;10713922;Isolerklæbestød Km 5,848 spor 2 H;Højre;2;5,848 Km;;;SPOR
